Address,Price,ML_Price_Estimate,Price_$,ML_Price_Estimate_$
9/410 Nepean Hwy,669000.0,584072.2022750919,"$669,000","$584,072"
1/238 The Avenue,668000.0,419878.8210729163,"$668,000","$419,879"
15 Alexandra St,945000.0,1007432.1428499386,"$945,000","$1,007,432"
2/79 Bolingbroke St,650000.0,575914.0065085118,"$650,000","$575,914"
2 Essex St,1510000.0,1007432.1428499386,"$1,510,000","$1,007,432"
6/422 Gaffney St,522000.0,575914.0065085118,"$522,000","$575,914"
3/6 Olive Gr,760000.0,620233.1572037347,"$760,000","$620,233"
4 Stennis St,930000.0,841597.3438100581,"$930,000","$841,597"
11/41 Gladesville Bvd,645000.0,745441.0320967769,"$645,000","$745,441"
52 Lancaster Dr,641000.0,604976.3480296202,"$641,000","$604,976"
30 Seagrass Cr,720000.0,670683.8986500548,"$720,000","$670,684"
115/1 Danks St W,625000.0,678016.5223032004,"$625,000","$678,017"
196 Nott St,1400000.0,1448314.9954813386,"$1,400,000","$1,448,315"
6/117 Rouse St,2090000.0,1450487.101106932,"$2,090,000","$1,450,487"
511/166 Rouse St,505000.0,444454.2939553261,"$505,000","$444,454"
37 The Bend,1650000.0,1448314.9954813386,"$1,650,000","$1,448,315"
4/10 Highbury grove,311000.0,425890.40682275634,"$311,000","$425,890"
10 Murray St,1325000.0,1344572.6413560503,"$1,325,000","$1,344,573"
501/36 Porter St,940000.0,639085.6151345188,"$940,000","$639,086"
2/177 Bell St,893000.0,808703.5634671727,"$893,000","$808,704"
8/466 Bell St,410000.0,526065.5827433777,"$410,000","$526,066"
20 Opal St,640000.0,808703.5634671727,"$640,000","$808,704"
15 Osborne Gr,1239500.0,983968.9220616869,"$1,239,500","$983,969"
4 Tyler St,530000.0,852032.3286068779,"$530,000","$852,032"
2 Botha Av,610000.0,773462.6185808332,"$610,000","$773,463"
2 Colthur St,710000.0,714267.9738663542,"$710,000","$714,268"
1/60 Dundee St,357500.0,328767.13615408854,"$357,500","$328,767"
1/23 Glasgow Av,560000.0,468406.0456740121,"$560,000","$468,406"
2/42 Harbury St,390000.0,468406.0456740121,"$390,000","$468,406"
55 Hughes Pde,700000.0,773462.6185808332,"$700,000","$773,463"
33 Lane Cr,846000.0,714267.9738663542,"$846,000","$714,268"
30 Liston Av,500000.0,773462.6185808332,"$500,000","$773,463"
5 McIvor St,1100000.0,995230.3685136967,"$1,100,000","$995,230"
3/56 Orrong Av,655000.0,570922.6282716534,"$655,000","$570,923"
2/94 Purinuan Rd,520000.0,714267.9738663542,"$520,000","$714,268"
84 Rathcown Rd,850000.0,773462.6185808332,"$850,000","$773,463"
26 Whitelaw St,886500.0,773462.6185808332,"$886,500","$773,463"
40 Abinger St,1110000.0,1120313.1472353372,"$1,110,000","$1,120,313"
106/1 Barnet Wy,906000.0,647148.536653077,"$906,000","$647,149"
1A Benson St,1100000.0,846375.4198990358,"$1,100,000","$846,375"
2/366 Church St,610000.0,647148.536653077,"$610,000","$647,149"
4/25 Coppin St,550000.0,418691.96758011467,"$550,000","$418,692"
30/81 Edinburgh St,514500.0,647148.536653077,"$514,500","$647,149"
11 Shaw St,1619000.0,1407367.0369056424,"$1,619,000","$1,407,367"
22 Melvins Rd,410000.0,619804.0320660273,"$410,000","$619,804"
2 Walmer St,739000.0,796727.9416656225,"$739,000","$796,728"
37 Holland Rd,901000.0,894902.1283521159,"$901,000","$894,902"
12 Shasta Av,700000.0,817998.2854610102,"$700,000","$817,998"
36 Cantala Cr,805000.0,857664.7891642639,"$805,000","$857,665"
7 Montague Ct,868200.0,823954.7147330546,"$868,200","$823,955"
2 Dendy Ct,462000.0,598473.5497954774,"$462,000","$598,474"
6 Korab Pl,448000.0,598473.5497954774,"$448,000","$598,474"
15 Reading Cl,393500.0,527444.2929178023,"$393,500","$527,444"
8 Sims St,1450000.0,1404460.2891072822,"$1,450,000","$1,404,460"
19 Pamela Ct,821000.0,754966.1530542753,"$821,000","$754,966"
3 Smale Ct,701000.0,668355.8966032829,"$701,000","$668,356"
161 Buckley St,865500.0,1037651.3362392572,"$865,500","$1,037,651"
6/294 Nicholson St,362000.0,459562.7045228657,"$362,000","$459,563"
48a Napier St,651000.0,658322.5019767943,"$651,000","$658,323"
226 Gordons Rd,711000.0,638440.3557844945,"$711,000","$638,440"
10 Howatt Pl,560000.0,638440.3557844945,"$560,000","$638,440"
1/18 Old Plenty Rd,387000.0,512727.93560362345,"$387,000","$512,728"
11 Peer St,920000.0,709253.7723090675,"$920,000","$709,254"
4 Tiara Dr,706000.0,638440.3557844945,"$706,000","$638,440"
11 Alexandra Av,5000000.0,2423773.461590183,"$5,000,000","$2,423,773"
6/38 Arnold St,480000.0,425035.0695519359,"$480,000","$425,035"
801/45 Claremont St,495000.0,683318.3706157799,"$495,000","$683,318"
14/43 Rockley Rd,705000.0,683318.3706157799,"$705,000","$683,318"
11/12 William St,392000.0,425035.0695519359,"$392,000","$425,035"
1902/63 Whiteman St,630000.0,638531.8905519396,"$630,000","$638,532"
5/11 Cullen Ct,667500.0,826700.4654374823,"$667,500","$826,700"
2 Gray St,860000.0,696185.8542531502,"$860,000","$696,186"
25 Edgerunner Cct,860000.0,688494.731814049,"$860,000","$688,495"
6 Foxton St,610000.0,623299.637629739,"$610,000","$623,300"
68 Perrett Av,605000.0,623299.637629739,"$605,000","$623,300"
76 Stradbroke Dr,645000.0,623299.637629739,"$645,000","$623,300"
210 William St,1100000.0,524982.1065429201,"$1,100,000","$524,982"
407/3 Greeves St,640000.0,874035.7979700516,"$640,000","$874,036"
5/23 Neptune St,501500.0,581435.5682790302,"$501,500","$581,436"
3/7 Lloyd St,890000.0,885035.4774536429,"$890,000","$885,035"
39 Willonga St,1301000.0,1336872.192455849,"$1,301,000","$1,336,872"
5 Avro Ct,900000.0,1077362.9550208366,"$900,000","$1,077,363"
10 Alfred St,890000.0,693628.8328053149,"$890,000","$693,629"
3/1 McGrath St,430000.0,488779.21661999356,"$430,000","$488,779"
3 Neil St,1200000.0,693628.8328053149,"$1,200,000","$693,629"
110 Wright St,612000.0,693628.8328053149,"$612,000","$693,629"
13 Balcombe St,732000.0,652766.5360701043,"$732,000","$652,767"
9 Ryan Ct,861800.0,740364.6997708277,"$861,800","$740,365"
4A Gayle Cl,630000.0,672424.9495787794,"$630,000","$672,425"
6 Meldreth St,3250000.0,2240690.8600724726,"$3,250,000","$2,240,691"
11 Shepherd St,1600000.0,2027019.5980301257,"$1,600,000","$2,027,020"
14 Lorinda Cl,593000.0,682960.7732094305,"$593,000","$682,961"
28 Roadhouse Wyn,547000.0,630257.2729824778,"$547,000","$630,257"
2 Strzelecki Ct,645500.0,699296.3299010748,"$645,500","$699,296"
3 Bindi Cl,1952000.0,1500873.9669214392,"$1,952,000","$1,500,874"
102 Dellfield Dr,1175000.0,1035023.8860962489,"$1,175,000","$1,035,024"
20 Hillhouse Rd,1750000.0,1313276.9984534245,"$1,750,000","$1,313,277"
5 Tatterson Ct,1380000.0,1313276.9984534245,"$1,380,000","$1,313,277"
2/61 Wood St,965000.0,869766.0130681329,"$965,000","$869,766"
1/15 Ashford St,1051888.0,1260186.169550291,"$1,051,888","$1,260,186"
54 Astley St,1310000.0,1406511.2544419642,"$1,310,000","$1,406,511"
6 Benambra Dr,1150000.0,1260186.169550291,"$1,150,000","$1,260,186"
22 Glenair St,1255000.0,1260186.169550291,"$1,255,000","$1,260,186"
1 Howitt Dr,1351000.0,1406511.2544419642,"$1,351,000","$1,406,511"
112 Pleasant Rd,1161500.0,1069592.8347203424,"$1,161,500","$1,069,593"
115 Bickley Av,580000.0,653464.5883176555,"$580,000","$653,465"
1 Burwood Ct,745000.0,653464.5883176555,"$745,000","$653,465"
4 Cipora Pl,576000.0,653464.5883176555,"$576,000","$653,465"
2/12 Frederick St,517000.0,531730.2460904358,"$517,000","$531,730"
16 Queenscliff Rd,525000.0,653464.5883176555,"$525,000","$653,465"
22 Mansfield St,1260000.0,954496.1021198884,"$1,260,000","$954,496"
76 Woolton Av,1651118.0,1501299.1418391974,"$1,651,118","$1,501,299"
12/49 Grange Rd,580000.0,719110.6421057769,"$580,000","$719,111"
1/62 Mathoura Rd,1850000.0,719110.6421057769,"$1,850,000","$719,111"
6/91 Mathoura Rd,855000.0,1094547.6391511497,"$855,000","$1,094,548"
5/568 Toorak Rd,1600000.0,2059965.065758389,"$1,600,000","$2,059,965"
12 Brunton Cr,695000.0,691241.8134984683,"$695,000","$691,242"
29 Lackenheath Dr,560000.0,627171.9629357299,"$560,000","$627,172"
1 Citron Ct,1120000.0,1130046.6133315489,"$1,120,000","$1,130,047"
44 Arbroath Rd,921000.0,1033236.7282700334,"$921,000","$1,033,237"
7 Talwood Cl,1390000.0,1152616.7890359275,"$1,390,000","$1,152,617"
48 Yarra St,730000.0,876436.807896624,"$730,000","$876,437"
65 Market Rd,700000.0,523326.21425836126,"$700,000","$523,326"
21 Parrakeet Rd,452000.0,499518.04961651005,"$452,000","$499,518"
15 Raleigh Ct,430000.0,499518.04961651005,"$430,000","$499,518"
1 Park Av,720000.0,908196.5914365468,"$720,000","$908,197"
35 Pitt St,975000.0,908196.5914365468,"$975,000","$908,197"
13 Tucker St,930000.0,799617.571928979,"$930,000","$799,618"
609/118 Dudley St,315000.0,425035.0695519359,"$315,000","$425,035"
21/84 Hillcrest Dr,470000.0,449901.50471921806,"$470,000","$449,902"
24 Blackwood Dr,1185000.0,1228307.6322581968,"$1,185,000","$1,228,308"
1 Matheson Ct,1050000.0,1228307.6322581968,"$1,050,000","$1,228,308"
3 Palmerston Cr,1131000.0,1040663.2106718086,"$1,131,000","$1,040,663"
156 Melbourne Rd,1700000.0,1758837.7597436218,"$1,700,000","$1,758,838"
8 Pasco St,1520000.0,1188944.3769446616,"$1,520,000","$1,188,944"
7 Tobruk Cr,1621000.0,1188944.3769446616,"$1,621,000","$1,188,944"
48 Lewisham Rd,1670000.0,1146702.7435835903,"$1,670,000","$1,146,703"
2/4 Victoria St,652000.0,583014.6340947254,"$652,000","$583,015"
4 Bellavista Dr,660000.0,609817.9356302039,"$660,000","$609,818"
3 Crescendo Bvd,567500.0,609817.9356302039,"$567,500","$609,818"
8 Ludeman Dr,472500.0,553704.1736929563,"$472,500","$553,704"
7 Provan Dr,380000.0,444005.8864285713,"$380,000","$444,006"
1 Fielding St,1381000.0,986490.3950507292,"$1,381,000","$986,490"
5/150 Hyde St,607500.0,475585.87155712105,"$607,500","$475,586"
6a Morven St,1120000.0,986490.3950507292,"$1,120,000","$986,490"
58 Murray St,802000.0,858305.9261187594,"$802,000","$858,306"
20 Pearce St,1550000.0,1441007.607311912,"$1,550,000","$1,441,008"
256 Langridge St,1350000.0,1438514.0703537487,"$1,350,000","$1,438,514"
16 Glenys Av,858000.0,863573.3921469795,"$858,000","$863,573"
1/9 Kitson Cr,593000.0,528780.4810432459,"$593,000","$528,780"
118 Marshall Rd,640000.0,863573.3921469795,"$640,000","$863,573"
9 South Rd,961000.0,863573.3921469795,"$961,000","$863,573"
126 Mills St,1535000.0,1516855.4689533731,"$1,535,000","$1,516,855"
2 Bazentin St,570000.0,652766.5360701043,"$570,000","$652,767"
6 Como St,2345000.0,1549533.0502768187,"$2,345,000","$1,549,533"
151 Chambers Rd,900000.0,829020.072699387,"$900,000","$829,020"
4/7 Prentice St,650000.0,591440.1601200706,"$650,000","$591,440"
22 Lawrence St,480000.0,580445.2153651648,"$480,000","$580,445"
52 Adelaide St,5200000.0,3698681.0843703346,"$5,200,000","$3,698,681"
92 Langs Rd,950000.0,1230017.0583853195,"$950,000","$1,230,017"
4 Wippa Ct,1225000.0,1134204.7287069857,"$1,225,000","$1,134,205"
91 Stonebridge Wy,1025000.0,770126.2678132055,"$1,025,000","$770,126"
12a Doyle St,622000.0,682093.7674134377,"$622,000","$682,094"
41 Herbert St,825000.0,849639.9764727253,"$825,000","$849,640"
38 Belmore Rd,1475000.0,2234936.941104651,"$1,475,000","$2,234,937"
8 Madang Av,3050000.0,2699458.483226192,"$3,050,000","$2,699,458"
50 Corhampton Rd,2160000.0,2003424.253664235,"$2,160,000","$2,003,424"
2/18 Doncaster Rd,1050000.0,1242796.5529987537,"$1,050,000","$1,242,797"
2/43 Sutton St,1275000.0,1522944.8402420261,"$1,275,000","$1,522,945"
18B Orchard Rd,640000.0,683311.6118462532,"$640,000","$683,312"
1/19 Glen Park Rd,500000.0,618763.1274658001,"$500,000","$618,763"
8 Toolimerin Av,825000.0,806933.5082205546,"$825,000","$806,934"
50/34 Bodley St,800000.0,682363.7378168561,"$800,000","$682,364"
73 Charman Rd,1221000.0,1767226.719775744,"$1,221,000","$1,767,227"
23 Hepburn Av,1800000.0,1767226.719775744,"$1,800,000","$1,767,227"
3 Wells Rd,1823000.0,1767226.719775744,"$1,823,000","$1,767,227"
11 White St,2000000.0,1867689.1518395238,"$2,000,000","$1,867,689"
12 Auckland St,1365000.0,1248349.9498974131,"$1,365,000","$1,248,350"
48 Tucker Rd,1045000.0,1248349.9498974131,"$1,045,000","$1,248,350"
1 Gladesville Dr,1220000.0,1436046.1692631657,"$1,220,000","$1,436,046"
96 Avebury Dr,627500.0,717042.4527723782,"$627,500","$717,042"
4/5 Dewrang Cr,1095000.0,881569.0325083015,"$1,095,000","$881,569"
32 Obrien Cr,1020000.0,1008537.9249360624,"$1,020,000","$1,008,538"
39 Lockwoods Rd,642000.0,683896.9323484035,"$642,000","$683,897"
31A Beaconsfield Rd,840000.0,800788.4994450223,"$840,000","$800,788"
20 Byron St,2650000.0,1843364.3308311142,"$2,650,000","$1,843,364"
36/568 New St,380000.0,440273.0039779803,"$380,000","$440,273"
160 Were St,3250000.0,2745148.111428793,"$3,250,000","$2,745,148"
18 Centre Rd,1731000.0,1709409.324130462,"$1,731,000","$1,709,409"
1/124 Cuthbert St,465000.0,488149.67199770233,"$465,000","$488,150"
21 Graham St,518500.0,549964.2797945852,"$518,500","$549,964"
1/53 Stenhouse Av,665000.0,691766.2468229315,"$665,000","$691,766"
11/757 Park St,692000.0,543833.2060897656,"$692,000","$543,833"
36 Clarence St,1305000.0,1026456.9381616708,"$1,305,000","$1,026,457"
36 Newman St,1100000.0,1146648.4581178336,"$1,100,000","$1,146,648"
2/59 Smith St,573000.0,920382.3522579841,"$573,000","$920,382"
80 Thompsons Rd,1060000.0,1064433.8691948901,"$1,060,000","$1,064,434"
28 Greenwood Dr,805000.0,718068.9387748817,"$805,000","$718,069"
533 Grimshaw St,682000.0,718068.9387748817,"$682,000","$718,069"
3/11 Neilsen Cr,510000.0,652477.7657926359,"$510,000","$652,478"
31 Batman St,535000.0,600160.6289034067,"$535,000","$600,161"
2 Amaroo Ct,1088000.0,1173256.8405426033,"$1,088,000","$1,173,257"
11 Kalista Ct,1180000.0,989754.6534561482,"$1,180,000","$989,755"
16 Homebush Rd,630000.0,631137.4990591044,"$630,000","$631,137"
6/9 Eddy St,677000.0,665886.69112458,"$677,000","$665,887"
2/576 Riversdale Rd,670000.0,665886.69112458,"$670,000","$665,887"
4/924 Toorak Rd,1320000.0,1312005.8275037804,"$1,320,000","$1,312,006"
108/2 Gascoyne St,816000.0,703083.489742766,"$816,000","$703,083"
5/50 Barkly St,350000.0,419878.8210729163,"$350,000","$419,879"
106/37 Palmerston St,620000.0,647148.536653077,"$620,000","$647,149"
113 Station St,1760000.0,1407367.0369056424,"$1,760,000","$1,407,367"
301/9 Morton Av,300000.0,342988.65454557363,"$300,000","$342,989"
16/7 Toolondo Cl,545000.0,600983.7745727256,"$545,000","$600,984"
30a Narrawong Rd,1800000.0,1625638.8818948872,"$1,800,000","$1,625,639"
3/29 Sussex Rd,1091500.0,580160.1531707699,"$1,091,500","$580,160"
4 Cronin Ct,1140000.0,1323993.4332149744,"$1,140,000","$1,323,993"
2/14 Jack Rd,950000.0,877441.6787983772,"$950,000","$877,442"
15 Latrobe St,1171000.0,897600.8271429633,"$1,171,000","$897,601"
4/3 MacKenzie St,425000.0,568595.17267202,"$425,000","$568,595"
105 Wilson St,1116000.0,995388.7733106584,"$1,116,000","$995,389"
5/94 Roseneath St,1030000.0,983254.1060252293,"$1,030,000","$983,254"
11 Riverbank Cl,689000.0,668355.8966032829,"$689,000","$668,356"
126 Barrow St,900000.0,882120.3433981618,"$900,000","$882,120"
5/27 Cope St,620000.0,520687.4565487684,"$620,000","$520,687"
12 Rasmussen Ct,922000.0,1300614.550344805,"$922,000","$1,300,615"
18 Shaftsbury St,1077000.0,993013.5775575093,"$1,077,000","$993,014"
72 Camera Wk,800000.0,1059336.0503520323,"$800,000","$1,059,336"
29 Livingstone St,805000.0,866628.1476432744,"$805,000","$866,628"
13 Aston St,665000.0,601266.5475688942,"$665,000","$601,267"
59 Balyang Wy,607000.0,601266.5475688942,"$607,000","$601,267"
13 Brampton Cl,515500.0,531527.8784322648,"$515,500","$531,528"
66 Northern Cr,509500.0,601266.5475688942,"$509,500","$601,267"
6 Vision Rd,660000.0,531527.8784322648,"$660,000","$531,528"
26 Mundaring Dr,572000.0,740578.207454422,"$572,000","$740,578"
8 Banool Ct,932000.0,833470.9908242612,"$932,000","$833,471"
1/27 Leigh Rd,566100.0,513295.8465815622,"$566,100","$513,296"
15 Ronald Rd,570000.0,679984.3299658356,"$570,000","$679,984"
2/26 Vernon St,875000.0,833470.9908242612,"$875,000","$833,471"
22 Knee La,810000.0,841155.7816586911,"$810,000","$841,156"
40 Grandview Av,585000.0,619292.5190699229,"$585,000","$619,293"
5/6 MacPherson St,348000.0,438613.10967575,"$348,000","$438,613"
110 Gladstone Rd,627000.0,646296.6273399926,"$627,000","$646,297"
52 Simpson Dr,760000.0,646296.6273399926,"$760,000","$646,297"
17 Norma St,621000.0,620868.2856914313,"$621,000","$620,868"
2/77 Centre Dandenong Rd,612000.0,555467.3680614306,"$612,000","$555,467"
13 Carnarvon St,840000.0,914286.209378181,"$840,000","$914,286"
2/4 Frank St,945000.0,914286.209378181,"$945,000","$914,286"
66 Saxonwood Dr,1856000.0,1398145.4415918908,"$1,856,000","$1,398,145"
1 Bernarra Ct,2705000.0,1438757.0073927455,"$2,705,000","$1,438,757"
2/11 Chippewa Av,818000.0,858867.5446403752,"$818,000","$858,868"
1 Clements Av,852000.0,999891.4345177907,"$852,000","$999,891"
33 Starboard Dr,530500.0,570004.3408149169,"$530,500","$570,004"
43 Langrigg Av,1092000.0,825824.6573629642,"$1,092,000","$825,825"
59 Bible St,975000.0,806428.5806476992,"$975,000","$806,429"
6 Orbel Ct,805000.0,806428.5806476992,"$805,000","$806,429"
36 Arcadia Wy,770000.0,853258.9536183504,"$770,000","$853,259"
4/4 Poets Gve,425000.0,411189.71334401984,"$425,000","$411,190"
59 Greenfields Dr,940000.0,634145.1890959991,"$940,000","$634,145"
2/4 Grimwade Ct,437000.0,407689.80149039085,"$437,000","$407,690"
1 Simon Ct,660000.0,704482.2025414183,"$660,000","$704,482"
21 Butler St,1325000.0,1127121.6033096465,"$1,325,000","$1,127,122"
9/44 Fletcher St,310000.0,353004.21792330197,"$310,000","$353,004"
1/8 Graves St,864000.0,912950.411842156,"$864,000","$912,950"
10/30 Richardson St,291000.0,353004.21792330197,"$291,000","$353,004"
6 Bourke St,750000.0,1127121.6033096465,"$750,000","$1,127,122"
36 Emerald St,2200000.0,1704370.522662794,"$2,200,000","$1,704,371"
51 Doveton Av,515000.0,602205.3141197716,"$515,000","$602,205"
62 Doveton Av,580000.0,602205.3141197716,"$580,000","$602,205"
60 Station St,1550000.0,1249856.5453183325,"$1,550,000","$1,249,857"
61 Alec Cr,672000.0,644764.7743379595,"$672,000","$644,765"
75 Lowson St,720000.0,665492.3296686813,"$720,000","$665,492"
1/18 Doysal Av,414000.0,534714.553964073,"$414,000","$534,715"
108 Michael St,1350000.0,1213941.3198652163,"$1,350,000","$1,213,941"
222 Rae St,1852000.0,1439781.430621218,"$1,852,000","$1,439,781"
372 Rae St,1100000.0,1213941.3198652163,"$1,100,000","$1,213,941"
12 Jamieson Av,815000.0,729678.3563955425,"$815,000","$729,678"
10/30 Pickett St,170000.0,322451.19347383,"$170,000","$322,451"
4 Sapphire St,1372000.0,1130046.6133315489,"$1,372,000","$1,130,047"
13 Will St,850500.0,809897.7795881369,"$850,500","$809,898"
2/195 Beach St,400000.0,433821.0031456147,"$400,000","$433,821"
42 Kars St,640000.0,608123.2855695994,"$640,000","$608,123"
17 Windoo St,611000.0,608123.2855695994,"$611,000","$608,123"
14 Poinciana St,755000.0,721722.5739841514,"$755,000","$721,723"
3 Sansom St,521000.0,681193.58071427,"$521,000","$681,194"
9 Dolphin Ct,625000.0,599635.9305604723,"$625,000","$599,636"
4 Ellesmere Cr,650000.0,599635.9305604723,"$650,000","$599,636"
121 High St,1910000.0,2234936.941104651,"$1,910,000","$2,234,937"
1/6 Hope St,1900000.0,1308039.4141653702,"$1,900,000","$1,308,039"
1/1484 Malvern Rd,500000.0,636170.5161749263,"$500,000","$636,171"
6/35 Scott Gr,523000.0,636170.5161749263,"$523,000","$636,171"
24 Owens Av,1250000.0,1282200.6170694726,"$1,250,000","$1,282,201"
2/34 Belair Av,460000.0,533587.4265194644,"$460,000","$533,587"
1/74 Melbourne Av,600000.0,599684.4891049352,"$600,000","$599,684"
2/74 Melbourne Av,595000.0,599684.4891049352,"$595,000","$599,684"
2/15 Ogden St,525000.0,599684.4891049352,"$525,000","$599,684"
5 Patrick St,847000.0,717514.9725612022,"$847,000","$717,515"
44 Manatunga Cct,990000.0,1045216.8781018223,"$990,000","$1,045,217"
6 Paterson Cr,645000.0,792577.0494223656,"$645,000","$792,577"
3/27 River St,880000.0,744912.5164318858,"$880,000","$744,913"
2/12 William St,695000.0,540772.6075831425,"$695,000","$540,773"
67 Dunfermline Av,630000.0,625701.6247348534,"$630,000","$625,702"
2a Geum St,500000.0,496874.43824081874,"$500,000","$496,874"
5 Katrina Cl,662500.0,602205.3141197716,"$662,500","$602,205"
46/15 Beach Rd,1210000.0,1080533.9006054357,"$1,210,000","$1,080,534"
50a David St,1910000.0,1223223.666568337,"$1,910,000","$1,223,224"
1/23 Charming St,1140000.0,1168770.7478606876,"$1,140,000","$1,168,771"
7/28 Elm St,395000.0,420921.6479852698,"$395,000","$420,922"
1/514 Glenferrie Rd,1000000.0,989311.511512448,"$1,000,000","$989,312"
8/3 Kooyongkoot Rd,450000.0,617422.1141619114,"$450,000","$617,422"
