Address,Price,ML_Price_Estimate,Price_$,ML_Price_Estimate_$
69 McSwain St,1200000.0,992392.2178857006,"$1,200,000","$992,392"
9/410 Nepean Hwy,669000.0,618015.4675859038,"$669,000","$618,015"
1/238 The Avenue,668000.0,479977.3239237061,"$668,000","$479,977"
15 Alexandra St,945000.0,1166299.2933784244,"$945,000","$1,166,299"
2/79 Bolingbroke St,650000.0,614775.0532903234,"$650,000","$614,775"
2 Essex St,1510000.0,1166299.2933784244,"$1,510,000","$1,166,299"
6/422 Gaffney St,522000.0,614775.0532903234,"$522,000","$614,775"
3/6 Olive Gr,760000.0,643410.4708490705,"$760,000","$643,410"
4 Stennis St,930000.0,884688.6236858087,"$930,000","$884,689"
11/41 Gladesville Bvd,645000.0,741673.7364425984,"$645,000","$741,674"
52 Lancaster Dr,641000.0,625757.6843717012,"$641,000","$625,758"
30 Seagrass Cr,720000.0,753058.2381470709,"$720,000","$753,058"
115/1 Danks St W,625000.0,708089.8262467122,"$625,000","$708,090"
196 Nott St,1400000.0,1420121.5350819975,"$1,400,000","$1,420,122"
6/117 Rouse St,2090000.0,1509268.7239038537,"$2,090,000","$1,509,269"
511/166 Rouse St,505000.0,508728.2502621264,"$505,000","$508,728"
37 The Bend,1650000.0,1420121.5350819975,"$1,650,000","$1,420,122"
4/10 Highbury grove,311000.0,471849.9657024316,"$311,000","$471,850"
10 Murray St,1325000.0,1387794.221541304,"$1,325,000","$1,387,794"
501/36 Porter St,940000.0,681415.1258067822,"$940,000","$681,415"
2/177 Bell St,893000.0,848523.1968091732,"$893,000","$848,523"
8/466 Bell St,410000.0,496253.7140997823,"$410,000","$496,254"
20 Opal St,640000.0,848523.1968091732,"$640,000","$848,523"
15 Osborne Gr,1239500.0,1019203.6657863228,"$1,239,500","$1,019,204"
4 Tyler St,530000.0,877354.2611705228,"$530,000","$877,354"
2 Botha Av,610000.0,814508.705628087,"$610,000","$814,509"
2 Colthur St,710000.0,740078.5527378254,"$710,000","$740,079"
1/60 Dundee St,357500.0,302180.30477019295,"$357,500","$302,180"
1/23 Glasgow Av,560000.0,473841.3535009265,"$560,000","$473,841"
2/42 Harbury St,390000.0,473841.3535009265,"$390,000","$473,841"
55 Hughes Pde,700000.0,814508.705628087,"$700,000","$814,509"
33 Lane Cr,846000.0,740078.5527378254,"$846,000","$740,079"
30 Liston Av,500000.0,814508.705628087,"$500,000","$814,509"
5 McIvor St,1100000.0,1126117.973509783,"$1,100,000","$1,126,118"
3/56 Orrong Av,655000.0,602747.7060100432,"$655,000","$602,748"
2/94 Purinuan Rd,520000.0,740078.5527378254,"$520,000","$740,079"
84 Rathcown Rd,850000.0,814508.705628087,"$850,000","$814,509"
26 Whitelaw St,886500.0,814508.705628087,"$886,500","$814,509"
40 Abinger St,1110000.0,1133621.7822729235,"$1,110,000","$1,133,622"
106/1 Barnet Wy,906000.0,674955.0901173204,"$906,000","$674,955"
1A Benson St,1100000.0,853848.4880778751,"$1,100,000","$853,848"
2/366 Church St,610000.0,674955.0901173204,"$610,000","$674,955"
4/25 Coppin St,550000.0,477445.75671154674,"$550,000","$477,446"
30/81 Edinburgh St,514500.0,674955.0901173204,"$514,500","$674,955"
11 Shaw St,1619000.0,1407172.6998273735,"$1,619,000","$1,407,173"
22 Melvins Rd,410000.0,655310.6808632171,"$410,000","$655,311"
2 Walmer St,739000.0,776870.5989346001,"$739,000","$776,871"
37 Holland Rd,901000.0,850989.0105940768,"$901,000","$850,989"
12 Shasta Av,700000.0,770143.355425258,"$700,000","$770,143"
36 Cantala Cr,805000.0,926617.6427602178,"$805,000","$926,618"
7 Montague Ct,868200.0,790260.9367970334,"$868,200","$790,261"
2 Dendy Ct,462000.0,620261.7698140823,"$462,000","$620,262"
6 Korab Pl,448000.0,620261.7698140823,"$448,000","$620,262"
15 Reading Cl,393500.0,523508.1211894783,"$393,500","$523,508"
8 Sims St,1450000.0,1389144.507712736,"$1,450,000","$1,389,145"
19 Pamela Ct,821000.0,709415.2816282146,"$821,000","$709,415"
3 Smale Ct,701000.0,739470.8350355942,"$701,000","$739,471"
161 Buckley St,865500.0,1048835.4527327078,"$865,500","$1,048,835"
6/294 Nicholson St,362000.0,459715.2260026868,"$362,000","$459,715"
48a Napier St,651000.0,722633.5947533436,"$651,000","$722,634"
226 Gordons Rd,711000.0,660825.2528715503,"$711,000","$660,825"
10 Howatt Pl,560000.0,660825.2528715503,"$560,000","$660,825"
1/18 Old Plenty Rd,387000.0,553323.8326950403,"$387,000","$553,324"
11 Peer St,920000.0,796548.399639649,"$920,000","$796,548"
4 Tiara Dr,706000.0,660825.2528715503,"$706,000","$660,825"
11 Alexandra Av,5000000.0,1976314.5256248622,"$5,000,000","$1,976,315"
6/38 Arnold St,480000.0,493129.6201564821,"$480,000","$493,130"
801/45 Claremont St,495000.0,690638.9535622558,"$495,000","$690,639"
14/43 Rockley Rd,705000.0,690638.9535622558,"$705,000","$690,639"
11/12 William St,392000.0,493129.6201564821,"$392,000","$493,130"
1902/63 Whiteman St,630000.0,677486.6573294797,"$630,000","$677,487"
5/11 Cullen Ct,667500.0,894217.0115410766,"$667,500","$894,217"
2 Gray St,860000.0,709415.2816282146,"$860,000","$709,415"
25 Edgerunner Cct,860000.0,781095.1476246743,"$860,000","$781,095"
6 Foxton St,610000.0,656112.2548937779,"$610,000","$656,112"
68 Perrett Av,605000.0,656112.2548937779,"$605,000","$656,112"
76 Stradbroke Dr,645000.0,656112.2548937779,"$645,000","$656,112"
210 William St,1100000.0,529337.8548912744,"$1,100,000","$529,338"
407/3 Greeves St,640000.0,950161.3992582395,"$640,000","$950,161"
5/23 Neptune St,501500.0,613739.5450925218,"$501,500","$613,740"
3/7 Lloyd St,890000.0,902281.7008754805,"$890,000","$902,282"
39 Willonga St,1301000.0,1344094.7553971398,"$1,301,000","$1,344,095"
5 Avro Ct,900000.0,1072962.16985263,"$900,000","$1,072,962"
10 Alfred St,890000.0,700136.4782766431,"$890,000","$700,136"
3/1 McGrath St,430000.0,423911.93944198533,"$430,000","$423,912"
3 Neil St,1200000.0,700136.4782766431,"$1,200,000","$700,136"
110 Wright St,612000.0,700136.4782766431,"$612,000","$700,136"
13 Balcombe St,732000.0,686839.5351597499,"$732,000","$686,840"
9 Ryan Ct,861800.0,824063.143522567,"$861,800","$824,063"
4A Gayle Cl,630000.0,777523.2911282291,"$630,000","$777,523"
6 Meldreth St,3250000.0,2163401.4259687997,"$3,250,000","$2,163,401"
11 Shepherd St,1600000.0,1931346.0241943633,"$1,600,000","$1,931,346"
14 Lorinda Cl,593000.0,727373.8676332945,"$593,000","$727,374"
28 Roadhouse Wyn,547000.0,661958.457066054,"$547,000","$661,958"
2 Strzelecki Ct,645500.0,756487.0971116546,"$645,500","$756,487"
3 Bindi Cl,1952000.0,1419406.5119583409,"$1,952,000","$1,419,407"
102 Dellfield Dr,1175000.0,1102787.9975496274,"$1,175,000","$1,102,788"
20 Hillhouse Rd,1750000.0,1272307.5403741205,"$1,750,000","$1,272,308"
5 Tatterson Ct,1380000.0,1272307.5403741205,"$1,380,000","$1,272,308"
2/61 Wood St,965000.0,911387.197458383,"$965,000","$911,387"
1/15 Ashford St,1051888.0,1274700.617141464,"$1,051,888","$1,274,701"
54 Astley St,1310000.0,1413675.6536733406,"$1,310,000","$1,413,676"
6 Benambra Dr,1150000.0,1274700.617141464,"$1,150,000","$1,274,701"
22 Glenair St,1255000.0,1274700.617141464,"$1,255,000","$1,274,701"
1 Howitt Dr,1351000.0,1413675.6536733406,"$1,351,000","$1,413,676"
112 Pleasant Rd,1161500.0,1056399.0747907565,"$1,161,500","$1,056,399"
115 Bickley Av,580000.0,688132.5324430503,"$580,000","$688,133"
1 Burwood Ct,745000.0,688132.5324430503,"$745,000","$688,133"
4 Cipora Pl,576000.0,688132.5324430503,"$576,000","$688,133"
2/12 Frederick St,517000.0,560119.9027979611,"$517,000","$560,120"
16 Queenscliff Rd,525000.0,688132.5324430503,"$525,000","$688,133"
22 Mansfield St,1260000.0,965184.8608849604,"$1,260,000","$965,185"
76 Woolton Av,1651118.0,1456117.0255975253,"$1,651,118","$1,456,117"
12/49 Grange Rd,580000.0,778046.5602638356,"$580,000","$778,047"
1/62 Mathoura Rd,1850000.0,778046.5602638356,"$1,850,000","$778,047"
6/91 Mathoura Rd,855000.0,1260384.757818062,"$855,000","$1,260,385"
5/568 Toorak Rd,1600000.0,1920475.3400285456,"$1,600,000","$1,920,475"
12 Brunton Cr,695000.0,788041.317584631,"$695,000","$788,041"
29 Lackenheath Dr,560000.0,663058.4248537347,"$560,000","$663,058"
1 Citron Ct,1120000.0,1113678.4271228795,"$1,120,000","$1,113,678"
44 Arbroath Rd,921000.0,993439.7313478405,"$921,000","$993,440"
7 Talwood Cl,1390000.0,1129162.8781159387,"$1,390,000","$1,129,163"
48 Yarra St,730000.0,926617.6427602178,"$730,000","$926,618"
65 Market Rd,700000.0,553706.2137933404,"$700,000","$553,706"
21 Parrakeet Rd,452000.0,582068.0882941012,"$452,000","$582,068"
15 Raleigh Ct,430000.0,582068.0882941012,"$430,000","$582,068"
1 Park Av,720000.0,968273.6873600938,"$720,000","$968,274"
35 Pitt St,975000.0,968273.6873600938,"$975,000","$968,274"
13 Tucker St,930000.0,795164.2356276462,"$930,000","$795,164"
609/118 Dudley St,315000.0,479977.3239237061,"$315,000","$479,977"
21/84 Hillcrest Dr,470000.0,457272.0177296917,"$470,000","$457,272"
24 Blackwood Dr,1185000.0,1200409.0822077526,"$1,185,000","$1,200,409"
1 Matheson Ct,1050000.0,1200409.0822077526,"$1,050,000","$1,200,409"
3 Palmerston Cr,1131000.0,1051020.5566116294,"$1,131,000","$1,051,021"
156 Melbourne Rd,1700000.0,1781987.8233705487,"$1,700,000","$1,781,988"
8 Pasco St,1520000.0,1178605.2856871437,"$1,520,000","$1,178,605"
7 Tobruk Cr,1621000.0,1178605.2856871437,"$1,621,000","$1,178,605"
48 Lewisham Rd,1670000.0,1183778.2647742855,"$1,670,000","$1,183,778"
2/4 Victoria St,652000.0,622309.0308110154,"$652,000","$622,309"
4 Bellavista Dr,660000.0,626521.2561353972,"$660,000","$626,521"
3 Crescendo Bvd,567500.0,626521.2561353972,"$567,500","$626,521"
8 Ludeman Dr,472500.0,554868.0348677249,"$472,500","$554,868"
7 Provan Dr,380000.0,469392.5379102658,"$380,000","$469,393"
1 Fielding St,1381000.0,1035135.6557772139,"$1,381,000","$1,035,136"
5/150 Hyde St,607500.0,473753.388609539,"$607,500","$473,753"
6a Morven St,1120000.0,1035135.6557772139,"$1,120,000","$1,035,136"
58 Murray St,802000.0,862026.2040447667,"$802,000","$862,026"
20 Pearce St,1550000.0,1515428.3893981292,"$1,550,000","$1,515,428"
256 Langridge St,1350000.0,1407172.6998273735,"$1,350,000","$1,407,173"
16 Glenys Av,858000.0,923508.3429778871,"$858,000","$923,508"
1/9 Kitson Cr,593000.0,522072.9088900451,"$593,000","$522,073"
118 Marshall Rd,640000.0,923508.3429778871,"$640,000","$923,508"
9 South Rd,961000.0,923508.3429778871,"$961,000","$923,508"
126 Mills St,1535000.0,1470905.0833353053,"$1,535,000","$1,470,905"
2 Bazentin St,570000.0,686839.5351597499,"$570,000","$686,840"
6 Como St,2345000.0,1554391.2750482333,"$2,345,000","$1,554,391"
151 Chambers Rd,900000.0,904168.4380271952,"$900,000","$904,168"
4/7 Prentice St,650000.0,634160.0757338437,"$650,000","$634,160"
22 Lawrence St,480000.0,615957.5917545729,"$480,000","$615,958"
52 Adelaide St,5200000.0,3034187.885621937,"$5,200,000","$3,034,188"
92 Langs Rd,950000.0,1213687.181414088,"$950,000","$1,213,687"
4 Wippa Ct,1225000.0,1148565.7543442652,"$1,225,000","$1,148,566"
91 Stonebridge Wy,1025000.0,928524.7288779195,"$1,025,000","$928,525"
12a Doyle St,622000.0,695143.9926437113,"$622,000","$695,144"
41 Herbert St,825000.0,915564.4745380162,"$825,000","$915,564"
38 Belmore Rd,1475000.0,2172091.625231597,"$1,475,000","$2,172,092"
8 Madang Av,3050000.0,2573749.5512737846,"$3,050,000","$2,573,750"
50 Corhampton Rd,2160000.0,2094480.4192872683,"$2,160,000","$2,094,480"
2/18 Doncaster Rd,1050000.0,1192930.456851252,"$1,050,000","$1,192,930"
2/43 Sutton St,1275000.0,1533935.9455880367,"$1,275,000","$1,533,936"
18B Orchard Rd,640000.0,651243.1824096551,"$640,000","$651,243"
1/19 Glen Park Rd,500000.0,646624.4650208597,"$500,000","$646,624"
8 Toolimerin Av,825000.0,828263.9042925909,"$825,000","$828,264"
50/34 Bodley St,800000.0,711458.1528409774,"$800,000","$711,458"
73 Charman Rd,1221000.0,1585774.2062999022,"$1,221,000","$1,585,774"
23 Hepburn Av,1800000.0,1585774.2062999022,"$1,800,000","$1,585,774"
3 Wells Rd,1823000.0,1585774.2062999022,"$1,823,000","$1,585,774"
11 White St,2000000.0,1740128.608714623,"$2,000,000","$1,740,129"
12 Auckland St,1365000.0,1168452.766658138,"$1,365,000","$1,168,453"
48 Tucker Rd,1045000.0,1168452.766658138,"$1,045,000","$1,168,453"
1 Gladesville Dr,1220000.0,1433989.915772775,"$1,220,000","$1,433,990"
96 Avebury Dr,627500.0,739470.8350355942,"$627,500","$739,471"
4/5 Dewrang Cr,1095000.0,858711.8133149536,"$1,095,000","$858,712"
32 Obrien Cr,1020000.0,1000375.875131243,"$1,020,000","$1,000,376"
39 Lockwoods Rd,642000.0,681586.0683231053,"$642,000","$681,586"
31A Beaconsfield Rd,840000.0,837019.1165446673,"$840,000","$837,019"
20 Byron St,2650000.0,1814131.0712280676,"$2,650,000","$1,814,131"
36/568 New St,380000.0,698580.2389048762,"$380,000","$698,580"
160 Were St,3250000.0,2501465.87595239,"$3,250,000","$2,501,466"
18 Centre Rd,1731000.0,1599966.6144835274,"$1,731,000","$1,599,967"
1/124 Cuthbert St,465000.0,549651.58422258,"$465,000","$549,652"
21 Graham St,518500.0,620993.4340568832,"$518,500","$620,993"
1/53 Stenhouse Av,665000.0,710254.3980181341,"$665,000","$710,254"
11/757 Park St,692000.0,505881.3536266686,"$692,000","$505,881"
36 Clarence St,1305000.0,1053031.2207047513,"$1,305,000","$1,053,031"
36 Newman St,1100000.0,1133467.217140424,"$1,100,000","$1,133,467"
2/59 Smith St,573000.0,945114.466405939,"$573,000","$945,114"
80 Thompsons Rd,1060000.0,1074175.2232651808,"$1,060,000","$1,074,175"
28 Greenwood Dr,805000.0,773660.1154087521,"$805,000","$773,660"
533 Grimshaw St,682000.0,773660.1154087521,"$682,000","$773,660"
3/11 Neilsen Cr,510000.0,664864.5816728895,"$510,000","$664,865"
31 Batman St,535000.0,676932.2751456258,"$535,000","$676,932"
2 Amaroo Ct,1088000.0,1141726.3849221151,"$1,088,000","$1,141,726"
11 Kalista Ct,1180000.0,985305.7701189423,"$1,180,000","$985,306"
16 Homebush Rd,630000.0,647988.3198414339,"$630,000","$647,988"
6/9 Eddy St,677000.0,654482.3215813743,"$677,000","$654,482"
2/576 Riversdale Rd,670000.0,654482.3215813743,"$670,000","$654,482"
4/924 Toorak Rd,1320000.0,1300090.5003113279,"$1,320,000","$1,300,091"
108/2 Gascoyne St,816000.0,686465.133060942,"$816,000","$686,465"
5/50 Barkly St,350000.0,479977.3239237061,"$350,000","$479,977"
106/37 Palmerston St,620000.0,677486.6573294797,"$620,000","$677,487"
113 Station St,1760000.0,1409704.2670395328,"$1,760,000","$1,409,704"
301/9 Morton Av,300000.0,400222.3935634236,"$300,000","$400,222"
16/7 Toolondo Cl,545000.0,671631.0889331974,"$545,000","$671,631"
30a Narrawong Rd,1800000.0,1569187.5833847728,"$1,800,000","$1,569,188"
3/29 Sussex Rd,1091500.0,612008.5580306259,"$1,091,500","$612,009"
4 Cronin Ct,1140000.0,1427048.2225716484,"$1,140,000","$1,427,048"
2/14 Jack Rd,950000.0,934616.0654451587,"$950,000","$934,616"
15 Latrobe St,1171000.0,974768.0098340743,"$1,171,000","$974,768"
4/3 MacKenzie St,425000.0,621636.4780836402,"$425,000","$621,636"
105 Wilson St,1116000.0,1064962.5427579759,"$1,116,000","$1,064,963"
5/94 Roseneath St,1030000.0,1045387.278321002,"$1,030,000","$1,045,387"
11 Riverbank Cl,689000.0,739470.8350355942,"$689,000","$739,471"
126 Barrow St,900000.0,900624.7811251025,"$900,000","$900,625"
5/27 Cope St,620000.0,504448.5264693725,"$620,000","$504,449"
12 Rasmussen Ct,922000.0,1356963.366358017,"$922,000","$1,356,963"
18 Shaftsbury St,1077000.0,1069426.8085237758,"$1,077,000","$1,069,427"
72 Camera Wk,800000.0,1193060.481987911,"$800,000","$1,193,060"
29 Livingstone St,805000.0,960755.8778832677,"$805,000","$960,756"
13 Aston St,665000.0,620261.7698140823,"$665,000","$620,262"
59 Balyang Wy,607000.0,620261.7698140823,"$607,000","$620,262"
13 Brampton Cl,515500.0,523508.1211894783,"$515,500","$523,508"
66 Northern Cr,509500.0,620261.7698140823,"$509,500","$620,262"
6 Vision Rd,660000.0,523508.1211894783,"$660,000","$523,508"
26 Mundaring Dr,572000.0,847106.8492492777,"$572,000","$847,107"
8 Banool Ct,932000.0,832886.5122159399,"$932,000","$832,887"
1/27 Leigh Rd,566100.0,525064.2053276977,"$566,100","$525,064"
15 Ronald Rd,570000.0,703896.172684789,"$570,000","$703,896"
2/26 Vernon St,875000.0,832886.5122159399,"$875,000","$832,887"
22 Knee La,810000.0,836118.8778861131,"$810,000","$836,119"
40 Grandview Av,585000.0,681586.0683231053,"$585,000","$681,586"
5/6 MacPherson St,348000.0,462199.45879255625,"$348,000","$462,199"
110 Gladstone Rd,627000.0,681586.0683231053,"$627,000","$681,586"
52 Simpson Dr,760000.0,681586.0683231053,"$760,000","$681,586"
17 Norma St,621000.0,661270.5972658825,"$621,000","$661,271"
2/77 Centre Dandenong Rd,612000.0,581424.425180161,"$612,000","$581,424"
13 Carnarvon St,840000.0,884332.2576896427,"$840,000","$884,332"
2/4 Frank St,945000.0,884332.2576896427,"$945,000","$884,332"
66 Saxonwood Dr,1856000.0,1419621.9916115985,"$1,856,000","$1,419,622"
1 Bernarra Ct,2705000.0,1357741.064064063,"$2,705,000","$1,357,741"
2/11 Chippewa Av,818000.0,892318.4825431107,"$818,000","$892,318"
1 Clements Av,852000.0,1054221.4776766705,"$852,000","$1,054,221"
33 Starboard Dr,530500.0,677535.9974337895,"$530,500","$677,536"
43 Langrigg Av,1092000.0,832325.8948425964,"$1,092,000","$832,326"
59 Bible St,975000.0,770995.512529784,"$975,000","$770,996"
6 Orbel Ct,805000.0,770995.512529784,"$805,000","$770,996"
36 Arcadia Wy,770000.0,790260.9367970334,"$770,000","$790,261"
4/4 Poets Gve,425000.0,434761.4374415978,"$425,000","$434,761"
59 Greenfields Dr,940000.0,657616.8164255505,"$940,000","$657,617"
2/4 Grimwade Ct,437000.0,387681.9781973615,"$437,000","$387,682"
1 Simon Ct,660000.0,793339.9631936492,"$660,000","$793,340"
21 Butler St,1325000.0,1173233.829607686,"$1,325,000","$1,173,234"
9/44 Fletcher St,310000.0,391201.4714273803,"$310,000","$391,201"
1/8 Graves St,864000.0,954209.3497976698,"$864,000","$954,209"
10/30 Richardson St,291000.0,391201.4714273803,"$291,000","$391,201"
6 Bourke St,750000.0,1173233.829607686,"$750,000","$1,173,234"
36 Emerald St,2200000.0,1778987.2513323794,"$2,200,000","$1,778,987"
51 Doveton Av,515000.0,646264.5065963152,"$515,000","$646,265"
62 Doveton Av,580000.0,646264.5065963152,"$580,000","$646,265"
60 Station St,1550000.0,1197558.0468397082,"$1,550,000","$1,197,558"
61 Alec Cr,672000.0,593785.9605210391,"$672,000","$593,786"
75 Lowson St,720000.0,652798.0391906642,"$720,000","$652,798"
1/18 Doysal Av,414000.0,462199.45879255625,"$414,000","$462,199"
108 Michael St,1350000.0,1178699.936617264,"$1,350,000","$1,178,700"
222 Rae St,1852000.0,1452250.854171714,"$1,852,000","$1,452,251"
372 Rae St,1100000.0,1178699.936617264,"$1,100,000","$1,178,700"
12 Jamieson Av,815000.0,844600.3711911319,"$815,000","$844,600"
10/30 Pickett St,170000.0,261352.0879018671,"$170,000","$261,352"
4 Sapphire St,1372000.0,1111099.351137248,"$1,372,000","$1,111,099"
13 Will St,850500.0,850982.6947022233,"$850,500","$850,983"
2/195 Beach St,400000.0,438400.94938460045,"$400,000","$438,401"
42 Kars St,640000.0,655310.6808632171,"$640,000","$655,311"
17 Windoo St,611000.0,655310.6808632171,"$611,000","$655,311"
14 Poinciana St,755000.0,689579.1901934724,"$755,000","$689,579"
3 Sansom St,521000.0,739470.8350355942,"$521,000","$739,471"
9 Dolphin Ct,625000.0,636471.2829974401,"$625,000","$636,471"
4 Ellesmere Cr,650000.0,636471.2829974401,"$650,000","$636,471"
121 High St,1910000.0,2172091.625231597,"$1,910,000","$2,172,092"
1/6 Hope St,1900000.0,1295339.1014210696,"$1,900,000","$1,295,339"
1/1484 Malvern Rd,500000.0,644390.9156460522,"$500,000","$644,391"
6/35 Scott Gr,523000.0,644390.9156460522,"$523,000","$644,391"
24 Owens Av,1250000.0,1293272.8639537364,"$1,250,000","$1,293,273"
2/34 Belair Av,460000.0,558833.3709034371,"$460,000","$558,833"
1/74 Melbourne Av,600000.0,669929.1904063979,"$600,000","$669,929"
2/74 Melbourne Av,595000.0,669929.1904063979,"$595,000","$669,929"
2/15 Ogden St,525000.0,669929.1904063979,"$525,000","$669,929"
5 Patrick St,847000.0,769657.2221168854,"$847,000","$769,657"
44 Manatunga Cct,990000.0,1129162.8781159387,"$990,000","$1,129,163"
6 Paterson Cr,645000.0,837019.1165446673,"$645,000","$837,019"
3/27 River St,880000.0,749309.8856130068,"$880,000","$749,310"
2/12 William St,695000.0,509307.7136009299,"$695,000","$509,308"
67 Dunfermline Av,630000.0,586776.432946239,"$630,000","$586,776"
2a Geum St,500000.0,441966.5753285542,"$500,000","$441,967"
5 Katrina Cl,662500.0,646264.5065963152,"$662,500","$646,265"
46/15 Beach Rd,1210000.0,1069240.7108828053,"$1,210,000","$1,069,241"
50a David St,1910000.0,1231284.4244731886,"$1,910,000","$1,231,284"
1/23 Charming St,1140000.0,1352667.3885587314,"$1,140,000","$1,352,667"
7/28 Elm St,395000.0,461103.18877314246,"$395,000","$461,103"
1/514 Glenferrie Rd,1000000.0,1105729.8919936824,"$1,000,000","$1,105,730"
8/3 Kooyongkoot Rd,450000.0,642883.933707333,"$450,000","$642,884"
